Date,Open,High,Low,Close,Volume,MA_20,MA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,Daily_Return,MA_20_Norm,MA_50_Norm,RSI_14_Norm,MACD_Norm,MACD_Signal_Norm,MACD_Hist_Norm,Daily_Return_Norm,Next_Close,Signal,Position,Probability_Up,Market_Return,Strategy_Return,Market_Equity,Strategy_Equity,Explanation
2025-07-16,210.3000030517578,212.39999389648438,208.63999938964844,210.16000366210938,47490500,206.01000061035157,203.87459991455077,67.55101100250742,2.421602215743235,2.196045755756705,0.22555645998652984,0.005021295245053015,0.0659299050082521,0.011679692505809853,0.7889532448340032,0.6289789009558341,0.5976977066004006,0.4106783716332992,0.5451866347846388,210.02000427246094,BUY,1,0.593702598459173,-0.0006661562010320738,-0.0006661562010320738,10105.860690535437,10105.860690535437,model probability of an upward move is 0.59; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 67.55
2025-07-17,210.57000732421875,211.8000030517578,209.58999633789062,210.02000427246094,48068100,206.7290008544922,204.09720001220703,68.72921959129566,2.333503184110299,2.2235372414274237,0.10996594268287518,-0.0006661562010320532,0.07532233945456958,0.014859612176453497,0.804170865782947,0.6225877023700673,0.5999906797253968,0.38859616990593954,0.48881304592660657,211.17999267578125,BUY,1,0.592678061678739,0.005523228167424702,0.005523228167424702,10161.677664957473,10161.677664957473,model probability of an upward move is 0.59; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 68.73
2025-07-18,210.8699951171875,211.7899932861328,209.6999969482422,211.17999267578125,48974600,207.45900039672853,204.35059997558594,70.07150884202495,2.3304217848438213,2.244914150110703,0.08550763473311829,0.005523228167424676,0.08485845978578244,0.01847951862111869,0.8215077356851165,0.622364160359797,0.6017736563783636,0.38392369933780807,0.5501617559735094,212.47999572753906,HOLD,1,0.6007526611972369,0.006155900638530994,0.006155900638530994,10224.231942983732,10224.231942983732,"model probability of an upward move is 0.60; price is above the 20-day moving average; MACD is above the signal line; RSI is high at 70.07, so buying is risky"
2025-07-21,212.10000610351562,215.77999877929688,211.6300048828125,212.47999572753906,51377400,208.03300018310546,204.67519989013672,66.33882248939662,2.4051540170704584,2.276962123502654,0.12819189356780436,0.006155900638530998,0.09235672617676167,0.02311654108533725,0.7732967426774912,0.6277856562385271,0.6044466709465288,0.3920780223407433,0.5564327576877295,214.39999389648438,BUY,1,0.5971487661131631,0.009036136142469179,0.009036136142469179,10316.619494772714,10316.619494772714,model probability of an upward move is 0.60; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 66.34
2025-07-22,213.13999938964844,214.9499969482422,212.22999572753906,214.39999389648438,46404100,208.6779998779297,205.01339965820313,65.20328585530955,2.58945799577279,2.339461297956681,0.24999669781610878,0.00903613614246912,0.1007824776294225,0.02794784217821552,0.7586302683064726,0.6411561020448028,0.6096595186286815,0.41534739011861005,0.584981434305458,214.14999389648438,BUY,1,0.5922837678454271,-0.0011660448093142384,-0.0011660448093142384,10304.589854161164,10304.589854161164,model probability of an upward move is 0.59; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 65.20
2025-07-23,215.0,215.14999389648438,212.41000366210938,214.14999389648438,46989300,209.37049942016603,205.32579956054687,54.950751364188974,2.6844031871119682,2.4084496757877387,0.2759535113242295,-0.0011660448093142595,0.10982872845835469,0.03241058323282218,0.6262095873366383,0.648043959508896,0.615413609120495,0.4203061324571362,0.48385818782447493,213.75999450683594,BUY,1,0.5744498100115426,-0.0018211505989440047,-0.0018211505989440047,10285.823644176386,10285.823644176386,model probability of an upward move is 0.57; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 54.95
2025-07-24,213.89999389648438,215.69000244140625,213.52999877929688,213.75999450683594,46022600,209.98049926757812,205.38519958496093,50.634414570237375,2.697087893549792,2.4661773193401495,0.23091057420964267,-0.0018211505989440546,0.11779727036883722,0.03325913320229554,0.570460225259852,0.648964179360847,0.6202284793250555,0.41170121185500624,0.4773648287526313,213.8800048828125,BUY,1,0.5739924448544366,0.0005614258002459138,0.0005614258002459138,10291.598370947006,10291.598370947006,model probability of an upward move is 0.57; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 50.63
2025-07-25,214.6999969482422,215.24000549316406,213.39999389648438,213.8800048828125,40268800,210.62449951171874,205.40419982910157,65.0344343692247,2.6858634867792546,2.5101145528279707,0.17574893395128388,0.0005614258002459849,0.126209965810593,0.03353055828577938,0.7564493998793057,0.6481498978489137,0.6238931374225103,0.4011632326486565,0.5009807459387454,214.0500030517578,BUY,1,0.583125457027903,0.0007948296477665437,0.0007948296477665437,10299.77843845514,10299.77843845514,model probability of an upward move is 0.58; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 65.03
2025-07-28,214.02999877929688,214.85000610351562,213.05999755859375,214.0500030517578,37858000,211.27299957275392,205.43859985351563,65.32625734284517,2.6600224124814247,2.5400961247586613,0.11992628772276337,0.0007948296477664485,0.13468144320068196,0.03402197457650265,0.7602185553913338,0.6462752411762377,0.6263938003370445,0.39049897606664835,0.5032942272339674,211.27000427246094,BUY,1,0.5858256095886819,-0.012987613826964835,-0.012987613826964835,10166.008893593185,10166.008893593185,model probability of an upward move is 0.59; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 65.33
2025-07-29,214.17999267578125,214.80999755859375,210.82000732421875,211.27000427246094,51411700,211.5779998779297,205.435,50.4383166992489,2.387696626435428,2.509616225094015,-0.12191959865858681,-0.012987613826964783,0.13866571913913356,0.033970549419342806,0.5679274453276782,0.6265191990678893,0.6238515735683379,0.3442971787689022,0.366683689233087,209.0500030517578,HOLD,1,0.578570108184241,-0.010507886476113932,-0.010507886476113932,10059.185626224145,10059.185626224145,"model probability of an upward move is 0.58; price is below the 20-day moving average; MACD is below the signal line; RSI is neutral at 50.44; trend confirmation is weak, so buy was softened to hold"
2025-07-30,211.89999389648438,212.38999938964844,207.72000122070312,209.0500030517578,45512500,211.63949966430664,205.39080017089844,39.35361970451352,1.970031635415296,2.4016993071582715,-0.4316676717429755,-0.010507886476113892,0.13946910233227608,0.03333913951665635,0.4247586390526648,0.5962194346952897,0.6148505833882163,0.2851234714954756,0.3912625593090874,207.57000732421875,HOLD,1,0.5962996006077491,-0.007079625476841713,-0.007079625476841713,9987.970359388448,9987.970359388448,"model probability of an upward move is 0.60; price is below the 20-day moving average; MACD is below the signal line; RSI is neutral at 39.35; trend confirmation is weak, so buy was softened to hold"
2025-07-31,208.49000549316406,209.83999633789062,207.16000366210938,207.57000732421875,80698400,211.39599990844727,205.36660034179687,38.78827561492597,1.5022883891381014,2.2218171235542377,-0.7195287344161363,-0.007079625476841711,0.13628821955338769,0.032993436556969645,0.4174567129396348,0.5622867124088036,0.5998472104308565,0.2301310187953796,0.42524322321506736,202.3800048828125,HOLD,1,0.6173140430799448,-0.025003624118486473,-0.025003624118486473,9738.234902815715,9738.234902815715,"model probability of an upward move is 0.62; price is below the 20-day moving average; MACD is below the signal line; RSI is neutral at 38.79; trend confirmation is weak, so buy was softened to hold"
2025-08-01,210.8699951171875,213.5800018310547,201.5,202.3800048828125,104434500,210.8375,205.2770004272461,33.279772213963184,0.7046854984196784,1.9183907985273259,-1.2137053001076474,-0.025003624118486445,0.12899243096205698,0.03171347067300144,0.3463094495861794,0.5044241187721067,0.5745394327051824,0.13572442847044192,0.24758190343157455,203.35000610351562,HOLD,1,0.6242747671875314,0.004792969647692227,0.004792969647692227,9784.909967127009,9784.909967127009,"model probability of an upward move is 0.62; price is below the 20-day moving average; MACD is below the signal line; RSI is neutral at 33.28; trend confirmation is weak, so buy was softened to hold"
2025-08-04,204.50999450683594,207.8800048828125,201.67999267578125,203.35000610351562,75109300,210.50750045776368,205.3022006225586,34.95299192655372,0.14913135949785783,1.5645389107214325,-1.4154075512235746,0.004792969647692269,0.12468158532183882,0.032073464211288226,0.3679205832961205,0.46412110112047344,0.5450258269769798,0.09719159808000612,0.5429234887211696,202.9199981689453,HOLD,1,0.6712303824971095,-0.0021146197278765575,-0.0021146197278765575,9764.218603475027,9764.218603475027,"model probability of an upward move is 0.67; price is below the 20-day moving average; MACD is below the signal line; RSI is neutral at 34.95; trend confirmation is weak, so buy was softened to hold"
2025-08-05,203.39999389648438,205.33999633789062,202.16000366210938,202.9199981689453,44155100,210.15300064086915,205.33340057373047,30.45355339380272,-0.32213398468863375,1.1872043316394192,-1.509338316328053,-0.002114619727876521,0.12005068801888577,0.03251916634484168,0.3098062979938061,0.42993286606886844,0.5135536082933456,0.07924723593139288,0.47445598492797736,213.25,HOLD,1,0.6701244125230472,0.05090677076812423,0.05090677076812423,10261.283441651985,10261.283441651985,"model probability of an upward move is 0.67; price is below the 20-day moving average; MACD is below the signal line; RSI is neutral at 30.45; trend confirmation is weak, so buy was softened to hold"
2025-08-06,205.6300048828125,215.3800048828125,205.58999633789062,213.25,108483100,210.2585006713867,205.69300048828126,55.62520893800235,0.13635780322303503,0.9770350259561424,-0.8406772227331074,0.05090677076812433,0.12142885461729219,0.03765617595931021,0.6349208119891357,0.46319443560229834,0.4960240875026895,0.20698703241670244,1.0,220.02999877929688,BUY,1,0.700739972652915,0.03179366367782825,0.03179366367782825,10587.527236298734,10587.527236298734,model probability of an upward move is 0.70; price is above the 20-day moving average; MACD is below the signal line; RSI is neutral at 55.63
2025-08-07,218.8800048828125,220.85000610351562,216.5800018310547,220.02999877929688,90224800,210.6395004272461,206.08940032958984,62.88960340502397,1.0348756843715705,0.9886031576392281,0.04627252673234239,0.03179366367782821,0.12640592557121022,0.043318885302608426,0.7287469837508228,0.5283779694600734,0.49698894678215677,0.3764282958230728,0.810552327150051,229.35000610351562,BUY,1,0.6365813596266903,0.04235789381413972,0.04235789381413972,11035.99259072819,11035.99259072819,model probability of an upward move is 0.64; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 62.89
2025-08-08,220.8300018310547,231.0,219.25,229.35000610351562,113854000,211.54900054931642,206.66800048828125,69.91735757539946,2.4705255979228298,1.2849876456959486,1.1855379522268812,0.04235789381413979,0.13828689549448653,0.05158438943056076,0.8195167337805056,0.6325280778900362,0.5217093883734126,0.5940714860571668,0.9152641777832554,227.17999267578125,BUY,1,0.5859057569641946,-0.009461579986856218,-0.009461579986856218,10931.57466409666,10931.57466409666,model probability of an upward move is 0.59; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 69.92
2025-08-11,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,61806100,212.47700042724608,207.21260040283204,64.99998567251086,3.3940619166075408,1.706802499878267,1.6872594167292738,-0.009461579986856261,0.15040953118296646,0.05936418826777945,0.7560044640557472,0.6995265897292438,0.556891558444144,0.6899194400980979,0.4016334701474563,229.64999389648438,HOLD,1,0.48866962604577213,0.010872441677679664,0.010872441677679664,11050.427572077255,11050.427572077255,model confidence is neutral at 0.49; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 65.00
2025-08-12,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,55626200,213.50400009155274,207.7886001586914,67.2913731741046,4.2759886235920135,2.2206397246210163,2.055348898970997,0.010872441677679756,0.16382541956687033,0.06759254473854599,0.7855997893472252,0.7635065066245149,0.59974900751292,0.7602385838322536,0.6031827559766874,233.3300018310547,HOLD,1,0.4879717767866988,0.016024419910192073,0.016024419910192073,11227.504263679384,11227.504263679384,model confidence is neutral at 0.49; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 67.29
2025-08-13,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500,214.6625,208.42120025634765,70.33879490253541,5.211789512749675,2.8188696822467483,2.392919830502927,0.01602441991019199,0.17895912019469287,0.07662945674068986,0.8249599749511431,0.8313947592929787,0.6496453729488745,0.8247275192680076,0.6542487748145442,232.77999877929688,HOLD,1,0.46981166387430184,-0.0023571895917441797,-0.0023571895917441797,11201.038907487777,11201.038907487777,"model confidence is neutral at 0.47; price is above the 20-day moving average; MACD is above the signal line; RSI is high at 70.34, so buying is risky"
2025-08-14,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,51916300,215.8004997253418,209.01140014648436,69.4684576501358,5.8416983475591735,3.4234354153092337,2.41826293224994,-0.0023571895917441354,0.1938250231026614,0.0850606670591851,0.8137187885170974,0.877091884216783,0.700070184281733,0.8295690192303652,0.47205165077151884,231.58999633789062,HOLD,1,0.4396225618416214,-0.005112133549474385,-0.005112133549474385,11143.777700699842,11143.777700699842,"model probability of an upward move is only 0.44; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 69.47; trend is still constructive, so sell was softened to hold"
2025-08-15,234.0,234.27999877929688,229.33999633789062,231.58999633789062,56038700,216.82099990844728,209.5867999267578,67.69570011025358,6.173715634804211,3.9734914592082293,2.2002241755959813,-0.005112133549474374,0.20715600755000235,0.09328045267042533,0.7908220344677527,0.9011782830949439,0.7459485242524814,0.7879152926001172,0.44474485448987167,230.88999938964844,HOLD,1,0.44241736250827896,-0.003022569883462883,-0.003022569883462883,11110.094853833702,11110.094853833702,"model probability of an upward move is only 0.44; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 67.70; trend is still constructive, so sell was softened to hold"
2025-08-18,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200,217.74150009155272,210.19199981689454,70.6613078840436,6.307647192930631,4.4403226059527094,1.8673245869779214,-0.0030225698834628334,0.21918067332459434,0.10192594319617079,0.8291255194484489,0.9108944305828477,0.7848853531389764,0.7243187619997075,0.46545645161154936,230.55999755859375,HOLD,1,0.4596218750890544,-0.0014292599589719717,-0.0014292599589719717,11094.215640118737,11094.215640118737,"model confidence is neutral at 0.46; price is above the 20-day moving average; MACD is above the signal line; RSI is high at 70.66, so buying is risky"
2025-08-19,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,39402600,218.54950027465821,210.7247998046875,73.5906718981829,6.31437237368138,4.815132559498444,1.4992398141829355,-0.001429259958971918,0.2297357305923447,0.10953717598330948,0.866960883757324,0.911382312968233,0.8161470012272378,0.6540005179496722,0.48124921915570146,226.00999450683594,HOLD,1,0.47917856332207925,-0.019734572779050667,-0.019734572779050667,10875.27603414233,10875.27603414233,"model confidence is neutral at 0.48; price is above the 20-day moving average; MACD is above the signal line; RSI is high at 73.59, so buying is risky"
2025-08-20,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,42263900,219.1425003051758,211.21599975585937,68.94776864739094,5.884719524001923,5.0290499523991405,0.8556695716027827,-0.019734572779050663,0.23748220072040097,0.11655413780586293,0.8069936229127589,0.8802128819955615,0.83398913747137,0.5310540319066394,0.299808342056502,224.89999389648438,HOLD,1,0.4893174534674706,-0.004911289931109614,-0.004911289931109614,10821.864400457811,10821.864400457811,model confidence is neutral at 0.49; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 68.95
2025-08-21,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,30621200,219.6995002746582,211.66059967041016,75.25792391697968,5.392487532982841,5.10173746851588,0.2907500644669607,-0.004911289931109564,0.24475839532895394,0.12290540192808164,0.888494939348028,0.8445036086180978,0.840051760749527,0.4231328389983748,0.44673560125470796,227.75999450683594,HOLD,1,0.5399072491097519,0.01271676606477787,0.01271676606477787,10959.483518423178,10959.483518423178,"model confidence is neutral at 0.54; price is above the 20-day moving average; MACD is above the signal line; RSI is high at 75.26, so buying is risky"
2025-08-22,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,42477800,220.39349975585938,212.24019958496095,76.26421746986745,5.1735310356257855,5.116096181937861,0.05743485368792456,0.012716766064777785,0.25382424014066385,0.1311851879155503,0.9014921233754858,0.8286192744737292,0.8412493731441599,0.3785607264179839,0.6214635599017344,227.16000366210938,HOLD,1,0.5734063049953281,-0.002634311815934622,-0.002634311815934622,10930.612821494055,10930.612821494055,"model probability of an upward move is 0.57; price is above the 20-day moving average; MACD is above the signal line; RSI is high at 76.26, so buying is risky"
2025-08-25,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,30983100,221.04899978637695,212.7993997192383,75.98626709864978,4.895163786144195,5.071909702779128,-0.17674591663493278,-0.0026343118159346535,0.26238715943918806,0.13917355596002917,0.8979021449692351,0.8084249506743129,0.8375639262966257,0.3338232589200829,0.46930483623111635,229.30999755859375,HOLD,1,0.5671931103936882,0.009464667467088076,0.009464667467088076,11034.067437060987,11034.067437060987,"model probability of an upward move is 0.57; price is above the 20-day moving average; MACD is below the signal line; RSI is high at 75.99, so buying is risky"
2025-08-26,226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,54575100,221.95099945068358,213.45659973144532,70.87882005113238,4.792793929590232,5.016086548141349,-0.22329261855111682,0.009464667467088184,0.27417014948215573,0.14856188628139125,0.8319348842265013,0.8009984662929768,0.8329079031602233,0.3249310618313174,0.5892290044053297,230.49000549316406,HOLD,1,0.5819458341594357,0.005145907056532913,0.005145907056532913,11090.847722547618,11090.847722547618,"model probability of an upward move is 0.58; price is above the 20-day moving average; MACD is below the signal line; RSI is high at 70.88, so buying is risky"
2025-08-27,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,31259500,223.02299957275392,214.09799987792968,65.91600244251839,4.752102578870165,4.963289754287112,-0.21118717541694743,0.00514590705653295,0.2881738872486489,0.15772451003598156,0.767835642440881,0.7980464871581936,0.8285042986826857,0.3272436636218741,0.5464217776414731,232.55999755859375,BUY,1,0.5736634196281312,0.008980832210059016,0.008980832210059016,11190.452765011134,11190.452765011134,model probability of an upward move is 0.57; price is above the 20-day moving average; MACD is below the signal line; RSI is neutral at 65.92
2025-08-28,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,38074700,224.27249908447266,214.8363998413086,56.26706260449076,4.831194448011246,4.936870693031939,-0.1056762450206934,0.008980832210059075,0.304496332686134,0.16827280984839726,0.6432109279280767,0.8037842555857315,0.8263007729012376,0.34740027943950935,0.5844332659074557,232.13999938964844,BUY,1,0.5681895859630022,-0.0018059776976025014,-0.0018059776976025014,11170.24305689145,11170.24305689145,model probability of an upward move is 0.57; price is above the 20-day moving average; MACD is below the signal line; RSI is neutral at 56.27
2025-08-29,232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,39418400,225.76049880981446,215.54759979248047,60.393978598046026,4.804600537730039,4.91041666197156,-0.10581612424152098,-0.00180597769760249,0.32393435094872275,0.17843254804395087,0.696513750429692,0.8018549839623222,0.824094330404975,0.34737355716813423,0.477515221403913,229.72000122070312,BUY,1,0.5546977048895722,-0.010424735828844948,-0.010424735828844948,11053.796223879366,11053.796223879366,model probability of an upward move is 0.55; price is above the 20-day moving average; MACD is below the signal line; RSI is neutral at 60.39
2025-09-02,229.25,230.85000610351562,226.97000122070312,229.72000122070312,44075600,227.07899856567383,216.12199981689454,50.14701245568479,4.535963283574148,4.835525986292078,-0.29956270271792995,-0.010424735828844955,0.34115815945965905,0.18663805179567478,0.5641649896797045,0.7823665286748803,0.8178479489360836,0.3103605639771564,0.3920867422400282,238.47000122070312,BUY,1,0.5512012526618187,0.03808984830882641,0.03808984830882641,11474.833645283608,11474.833645283608,model probability of an upward move is 0.55; price is above the 20-day moving average; MACD is below the signal line; RSI is neutral at 50.15
2025-09-03,237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,66427800,228.85649871826172,216.86139984130858,58.898894107241645,4.971806309137776,4.862782050861218,0.10902425827655815,0.038089848308826335,0.3643779758610505,0.19720063782714828,0.6772033929223635,0.8139850297749218,0.8201212863722183,0.38841627223345854,0.8729596333269626,239.77999877929688,BUY,1,0.5869956156705974,0.005493343195739543,0.005493343195739543,11537.86884461117,11537.86884461117,model probability of an upward move is 0.59; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 58.90
2025-09-04,238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,47549400,230.18299865722656,217.65099975585937,61.80837339368211,5.361121233451371,4.962449887379249,0.3986713460721223,0.005493343195739575,0.38170629225774777,0.2084803467161172,0.7147819281335105,0.8422281210731096,0.8284342481851836,0.44374992391737283,0.5498655383929673,239.69000244140625,HOLD,1,0.5296227332520138,-0.0003753287945149305,-0.0003753287945149305,11533.538350206449,11533.538350206449,model confidence is neutral at 0.53; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 61.81
2025-09-05,240.0,241.32000732421875,238.49000549316406,239.69000244140625,54870400,231.16599884033204,218.41359985351562,64.19063128877522,5.597865455079528,5.089533000919305,0.5083324541602234,-0.00037532879451496193,0.394547407202808,0.21937435384776108,0.7455509260810137,0.8594028766454815,0.8390338268139433,0.464699382116317,0.49169570519834904,237.8800048828125,HOLD,1,0.5143772679695444,-0.007551410322323374,-0.007551410322323374,11446.443869655786,11446.443869655786,model confidence is neutral at 0.51; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 64.19
2025-09-08,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,48999500,231.59249877929688,219.15119995117186,61.78753883531869,5.5751682114522225,5.1866600430258885,0.38850816842633407,-0.007551410322323426,0.40011885554476734,0.22991122730065486,0.714512831120613,0.8577562911077875,0.8471348694395878,0.441808368985356,0.4205669274856429,234.35000610351562,HOLD,1,0.5098468231689899,-0.014839409394815962,-0.014839409394815962,11276.585402959183,11276.585402959183,model confidence is neutral at 0.51; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 61.79
2025-09-09,237.0,238.77999877929688,233.36000061035156,234.35000610351562,66313900,231.95099945068358,219.81660003662108,55.768662650915815,5.212255446028735,5.191779123626459,0.020476322402275926,-0.014839409394815983,0.40480201675702115,0.23941669851493708,0.6367736453902918,0.8314285607100771,0.8475618348783562,0.3715002359691638,0.34832883152910993,226.7899932861328,HOLD,1,0.5190784211572104,-0.032259494860194075,-0.032259494860194075,10912.808454111882,10912.808454111882,model confidence is neutral at 0.52; price is above the 20-day moving average; MACD is above the signal line; RSI is neutral at 55.77
